Record_ID,Observation_Date,Region,District,Forest_Type,Forest_Area_ha,Tree_Cover_Loss_ha,Annual_Rainfall_mm,Population_Density,Fire_Incidents,Illegal_Logging,Deforestation_Risk,Loss_Rate,Illegal_Logging_Flag,Population_Pressure,Fire_Logging_Impact
REC00178,2024-10-25,Eastern,Mbale,Dry Forest,1562.24,46.56,1682.9,558.0,3,Yes,Low,0.029803359278984025,1.0,0.35717943465792706,3.0
REC00179,2022-01-13,Eastern,Mbale,Tropical Rainforest,732.9,6.31,2297.4,133.0,22,Yes,High,0.008609632964933825,1.0,0.18147086914995225,22.0
REC00180,2022-01-01,Central,Wakiso,Montane Forest,7348.36,413.81,1697.5,687.0,25,No,High,0.05631324540441677,0.0,0.09349024816421624,0.0
REC00181,2021-08-21,Western,Mbarara,Dry Forest,6525.54,98.46,1761.8,699.0,17,Yes,High,0.015088406476705375,1.0,0.10711757187910885,17.0
REC00182,2021-01-01,Central,Wakiso,Montane Forest,1567.13,121.89,1749.9,291.0,1,No,Medium,0.0777791248971049,0.0,0.1856897640910454,0.0
REC00183,2021-06-26,Eastern,Mbale,Tropical Rainforest,3121.76,65.09,1965.6,834.0,18,Yes,High,0.020850417713084927,1.0,0.26715698836553736,18.0
REC00184,2024-04-01,Northern,Gulu,Plantation,467.76,26.48,1401.8,644.0,14,No,Low,0.05661022746707713,0.0,1.3767744142295195,0.0
REC00185,2024-09-22,Central,Wakiso,Woodland,2875.4,142.1,934.5,607.0,15,Yes,High,0.04941921124017527,1.0,0.21110106419976352,15.0
REC00186,2021-12-28,Central,Wakiso,Tropical Rainforest,8945.79,117.5,1574.6,749.0,7,Yes,Medium,0.013134670051499084,1.0,0.08372653505168352,7.0
REC00187,2023-09-05,Central,Mukono,Mangrove,6489.27,144.38,814.3,623.0,20,Yes,High,0.022249035715881754,1.0,0.09600463534419125,20.0
REC00188,2022-05-18,Central,Mukono,Dry Forest,5041.42,320.77,1443.3,670.0,0,Yes,High,0.06362691463912945,1.0,0.1328990641525602,0.0
REC00189,2021-07-21,Central,Mukono,Montane Forest,1488.02,81.23,898.3,596.0,18,Yes,High,0.05458932003602102,1.0,0.40053225091060607,18.0
REC00190,2024-07-17,Western,Mbarara,Mangrove,9869.54,377.91,1962.6,496.0,10,Yes,High,0.03829053836349009,1.0,0.05025563501439783,10.0
REC00191,2021-05-08,Central,Mukono,Plantation,1395.27,74.73,1370.4,702.0,7,Yes,Low,0.0535595261132254,1.0,0.5031284267561117,7.0
REC00192,2021-03-15,Western,Kabale,Mangrove,4388.79,86.36,1135.9,36.0,2,No,Low,0.019677405389640426,0.0,0.008202716466269746,0.0
REC00193,2021-09-28,Central,Wakiso,Tropical Rainforest,3551.96,228.3,1207.8,613.0,15,Yes,High,0.06427437245914931,1.0,0.17258077230599445,15.0
REC00194,2021-02-17,Western,Mbarara,Woodland,2975.3,70.15,1326.0,896.0,25,Yes,High,0.023577454374348807,1.0,0.30114610291399185,25.0
REC00195,2021-05-24,Western,Kabale,Tropical Rainforest,5408.16,251.94,1631.6,549.0,4,No,Medium,0.04658516020236088,0.0,0.10151326883820005,0.0
REC00196,2022-10-12,Central,Mukono,Woodland,6188.43,103.2,1660.3,170.0,0,No,Medium,0.016676281383161802,0.0,0.027470618557533976,0.0
REC00197,2021-04-18,Northern,Gulu,Tropical Rainforest,3761.61,63.42,1930.2,527.0,15,Yes,High,0.016859802052844392,1.0,0.14009958501811723,15.0
REC00198,2023-09-19,Northern,Gulu,Plantation,1476.08,82.67,1585.0,622.0,16,Yes,High,0.056006449514931445,1.0,0.4213863747222373,16.0
REC00199,2024-12-13,Western,Mbarara,Tropical Rainforest,3061.15,120.24,2112.0,211.0,11,No,Medium,0.03927935579765774,0.0,0.06892834392303546,0.0
REC00200,2022-10-17,Western,Kabale,Tropical Rainforest,6557.89,75.63,888.3,777.0,9,No,Low,0.011532672856665786,0.0,0.11848323164920424,0.0
REC00201,2024-12-12,Western,Mbarara,Montane Forest,4082.87,4.12,1789.1,63.0,18,Yes,High,0.001009094093125669,1.0,0.015430322297795424,18.0
REC00202,2024-10-28,Western,Mbarara,Tropical Rainforest,7318.54,330.51,2175.4,318.0,9,No,High,0.04516064679567236,0.0,0.043451289464838616,0.0
REC00203,2021-05-29,Northern,Gulu,Mangrove,4444.17,53.01,2030.7,716.0,13,Yes,High,0.011927986553169657,1.0,0.1611099485393223,13.0
REC00204,2024-09-30,Central,Mukono,Plantation,4581.93,213.74,1012.7,370.0,0,No,Medium,0.046648464729928216,0.0,0.08075199752069542,0.0
REC00205,2024-04-08,Eastern,Mbale,Montane Forest,8167.05,293.02,830.3,784.0,16,Yes,High,0.03587831591578354,1.0,0.09599549408905296,16.0
REC00206,2022-04-20,Central,Wakiso,Plantation,5553.29,8.3,1025.0,517.0,18,No,Low,0.0014946095017548157,0.0,0.09309796535026985,0.0
REC00207,2023-01-10,Central,Mukono,Plantation,1331.86,93.52,2092.9,480.0,0,Yes,Low,0.07021759043743336,1.0,0.3603982400552611,0.0
REC00208,2021-05-25,Northern,Gulu,Mangrove,8970.71,563.49,1821.4,811.0,17,No,High,0.06281442605992169,0.0,0.09040533023584534,0.0
REC00209,2023-01-20,Central,Wakiso,Tropical Rainforest,1832.21,119.2,1628.8,69.0,11,No,Medium,0.06505804465645314,0.0,0.037659438601470356,0.0
REC00210,2022-01-20,Northern,Gulu,Montane Forest,7457.67,16.87,2404.1,774.0,14,No,Low,0.002262100629285018,0.0,0.10378576686820415,0.0
REC00211,2024-09-26,Northern,Gulu,Plantation,2657.95,111.66,2272.3,144.0,15,Yes,High,0.04200981959781035,1.0,0.05417709136740722,15.0
REC00212,2023-09-01,Central,Wakiso,Tropical Rainforest,8560.14,675.8,1060.6,763.0,6,No,High,0.07894730693656879,0.0,0.08913405621870671,0.0
REC00213,2021-05-22,Northern,Gulu,Tropical Rainforest,4245.5,159.6,1794.1,212.0,12,Yes,High,0.03759274525968673,1.0,0.0499352255329172,12.0
REC00214,2023-07-27,Western,Mbarara,Dry Forest,8865.39,493.52,1342.4,660.0,5,No,High,0.05566816575469325,0.0,0.07444680944662334,0.0
REC00215,2021-02-28,Eastern,Mbale,Woodland,6595.68,149.92,750.5,828.0,14,No,Medium,0.022730029352545904,0.0,0.12553671494068844,0.0
REC00216,2023-08-03,Northern,Gulu,Woodland,3448.77,171.74,1516.6,740.0,16,Yes,High,0.04979746402340545,1.0,0.214569252226156,16.0
REC00217,2023-11-26,Northern,Gulu,Montane Forest,4576.39,151.74,859.7,581.0,5,No,Medium,0.033157139142424484,0.0,0.1269559631062912,0.0
REC00218,2023-04-17,Central,Mukono,Tropical Rainforest,8654.68,459.81,845.9,212.0,14,No,High,0.05312848077571903,0.0,0.024495417508215208,0.0
REC00219,2023-03-20,Northern,Gulu,Montane Forest,4789.41,353.41,1519.8,350.0,15,Yes,High,0.07378988226107183,1.0,0.0730778947720074,15.0
REC00220,2023-07-24,Western,Kabale,Tropical Rainforest,7205.97,448.31,2148.0,649.0,10,Yes,High,0.06221369225794723,1.0,0.09006421064756029,10.0
REC00221,2022-02-28,Northern,Gulu,Plantation,7905.38,385.2,2030.1,687.0,17,No,High,0.04872631043668995,0.0,0.08690284338007787,0.0
REC00222,2021-03-29,Eastern,Mbale,Plantation,1460.53,86.27,1034.7,241.0,21,No,Low,0.05906759874839955,0.0,0.16500859277111735,0.0
REC00223,2022-09-01,Western,Mbarara,Tropical Rainforest,6833.21,489.3,865.6,414.0,10,No,High,0.07160617045283256,0.0,0.06058645936536416,0.0
REC00224,2024-03-26,Western,Mbarara,Woodland,3060.62,198.51,1126.4,842.0,14,No,Medium,0.06485940757101502,0.0,0.2751076579255184,0.0
REC00225,2022-11-12,Central,Wakiso,Woodland,9600.27,122.79,2374.5,362.0,22,No,Medium,0.012790265273789174,0.0,0.03770727281628537,0.0
REC00226,2022-09-28,Western,Kabale,Plantation,7056.22,495.09,810.8,105.0,16,No,High,0.07016362868504666,0.0,0.014880488420145629,0.0
REC00227,2023-03-25,Western,Kabale,Tropical Rainforest,6486.42,499.67,2441.7,264.0,22,No,High,0.07703324792412455,0.0,0.04070041717927609,0.0
REC00228,2021-11-19,Western,Kabale,Montane Forest,8987.92,462.74,923.2,847.0,12,No,High,0.05148465940951855,0.0,0.09423759891053769,0.0
REC00229,2022-07-26,Central,Wakiso,Montane Forest,9327.46,155.32,1610.0,579.0,21,No,Medium,0.016651907378857696,0.0,0.062074777056133186,0.0
REC00230,2022-10-05,Eastern,Mbale,Tropical Rainforest,6769.81,522.92,989.7,773.0,24,Yes,High,0.07724293591696073,1.0,0.11418341135127869,24.0
REC00231,2023-04-09,Central,Mukono,Woodland,1421.12,4.79,1170.2,836.0,13,Yes,High,0.0033705809502364336,1.0,0.5882684080162126,13.0
REC00232,2021-07-23,Eastern,Mbale,Montane Forest,7797.16,103.02,2387.4,138.0,22,No,Medium,0.013212503013917888,0.0,0.01769875185323887,0.0
REC00233,2023-11-24,Western,Mbarara,Mangrove,5400.82,183.15,1771.6,756.0,6,No,Medium,0.033911517139989855,0.0,0.13997874396850848,0.0
REC00234,2023-01-22,Northern,Gulu,Woodland,7079.05,22.07,2338.1,710.0,9,No,Low,0.00311764996715661,0.0,0.10029594366475728,0.0
REC00235,2023-05-31,Western,Mbarara,Mangrove,3309.62,185.32,771.6,803.0,23,No,Medium,0.05599434376151945,0.0,0.24262604166037188,0.0
REC00236,2022-02-17,Western,Kabale,Tropical Rainforest,9646.3,301.82,2406.3,742.0,19,Yes,High,0.031288680634025484,1.0,0.07692068461482642,19.0
REC00237,2022-01-19,Western,Mbarara,Tropical Rainforest,9347.23,28.05,1402.8,156.0,12,No,Low,0.0030008890334355743,0.0,0.016689436335684475,0.0
REC00238,2022-06-06,Western,Kabale,Mangrove,5138.95,373.79,1469.6,898.0,15,Yes,High,0.07273664853715253,1.0,0.17474386791076,15.0
REC00239,2021-01-07,Eastern,Mbale,Woodland,884.77,6.8,2291.4,663.0,19,No,Low,0.007685613210212824,0.0,0.7493472879957503,0.0
REC00240,2023-02-25,Central,Wakiso,Woodland,8549.93,525.85,761.3,604.0,24,No,High,0.06150342751344163,0.0,0.07064385322452932,0.0
REC00241,2024-05-19,Central,Wakiso,Montane Forest,5011.96,363.05,1774.7,484.0,10,Yes,High,0.07243673133863798,1.0,0.0965690069354105,10.0
REC00242,2022-09-18,Eastern,Mbale,Montane Forest,1787.21,9.1,1766.9,537.0,13,Yes,High,0.005091735162627783,1.0,0.3004683277286944,13.0
REC00243,2023-06-03,Central,Mukono,Mangrove,9741.11,643.07,1866.5,571.0,11,Yes,High,0.06601609056873395,1.0,0.05861754974535756,11.0
REC00244,2023-04-26,Eastern,Mbale,Woodland,2028.63,94.6,869.4,209.0,8,Yes,Low,0.046632456386822625,1.0,0.10302519434298023,8.0
REC00245,2021-04-16,Northern,Gulu,Montane Forest,446.82,10.94,2273.1,431.0,8,Yes,Low,0.02448413231278815,1.0,0.964594243767065,8.0
REC00246,2024-01-02,Western,Mbarara,Tropical Rainforest,6420.7,238.05,2326.2,148.0,8,No,Medium,0.037075396763592755,0.0,0.02305044621302973,0.0
REC00247,2021-12-26,Central,Mukono,Dry Forest,8478.56,462.32,1875.5,673.0,22,Yes,High,0.05452812741786341,1.0,0.07937668660715971,22.0
REC00248,2024-03-31,Western,Mbarara,Tropical Rainforest,1220.49,46.15,1175.5,374.0,4,Yes,Low,0.03781268179173938,1.0,0.30643430097747626,4.0
REC00249,2022-09-10,Northern,Gulu,Montane Forest,8795.13,535.83,1714.6,820.0,11,Yes,High,0.06092348833956975,1.0,0.09323341440092416,11.0
REC00250,2021-08-23,Eastern,Mbale,Plantation,1048.86,9.64,1330.3,432.0,1,Yes,Low,0.00919093110615335,1.0,0.4118757508151708,1.0
REC00251,2023-05-23,Western,Kabale,Mangrove,7113.07,555.49,827.3,246.0,24,No,High,0.0780942687194137,0.0,0.03458422312728541,0.0
REC00252,2021-05-27,Western,Mbarara,Woodland,5565.34,266.32,2343.8,162.0,23,No,Medium,0.04785332073152763,0.0,0.02910873369821071,0.0
REC00253,2023-06-09,Central,Mukono,Woodland,4681.85,189.48,1893.9,845.0,3,Yes,Medium,0.04047118126381665,1.0,0.18048421030148337,3.0
REC00254,2023-10-14,Northern,Gulu,Mangrove,4983.67,311.54,1834.6,323.0,2,No,High,0.06251216473000822,0.0,0.06481167493032243,0.0
REC00255,2022-04-22,Eastern,Mbale,Plantation,7349.63,371.18,1834.7,196.0,16,No,High,0.05050322261120628,0.0,0.026668009137874968,0.0
REC00256,2024-07-30,Western,Kabale,Montane Forest,8467.9,272.3,2033.0,433.0,9,No,Medium,0.03215673307431595,0.0,0.05113428358861111,0.0
REC00257,2022-07-06,Western,Kabale,Plantation,9588.0,762.79,844.5,793.0,11,Yes,High,0.07955673758865248,1.0,0.0827075511055486,11.0
REC00258,2023-03-23,Western,Mbarara,Tropical Rainforest,8218.07,598.68,2482.3,152.0,2,No,High,0.07284922128918346,0.0,0.01849582687906041,0.0
REC00259,2024-11-13,Central,Mukono,Montane Forest,8597.44,133.52,991.0,776.0,11,Yes,High,0.015530204339896528,1.0,0.09025942606171139,11.0
REC00260,2023-07-17,Eastern,Mbale,Plantation,7771.7,513.72,2062.7,173.0,24,No,High,0.06610136778311052,0.0,0.022260251939730046,0.0
REC00261,2023-05-20,Central,Mukono,Montane Forest,310.12,3.92,1159.6,305.0,23,Yes,High,0.012640268283245194,1.0,0.9834902618341287,23.0
REC00262,2023-09-23,Central,Mukono,Tropical Rainforest,7986.01,399.83,1791.1,488.0,24,Yes,High,0.05006630344815496,1.0,0.061106860622513616,24.0
REC00263,2021-05-15,Western,Kabale,Tropical Rainforest,7110.41,157.31,2348.2,301.0,24,No,Medium,0.022123900028268414,0.0,0.04233229870007496,0.0
REC00264,2022-04-13,Central,Wakiso,Plantation,9812.2,187.02,2273.9,486.0,19,No,Medium,0.019059945781781863,0.0,0.04953017671877866,0.0
REC00265,2024-03-11,Central,Wakiso,Plantation,2766.58,178.57,1790.2,107.0,8,Yes,Medium,0.06454539539792813,1.0,0.038675910329721175,8.0
REC00266,2021-08-27,Eastern,Mbale,Dry Forest,8972.07,707.87,1659.2,321.0,2,No,High,0.07889706611740657,0.0,0.0357776967856916,0.0
REC00267,2023-01-27,Central,Wakiso,Plantation,3099.58,59.55,2455.8,565.0,23,Yes,High,0.019212280373469955,1.0,0.18228276089018514,23.0
REC00268,2023-11-24,Western,Kabale,Plantation,3276.45,150.15,2437.0,462.0,22,No,Medium,0.04582703841047476,0.0,0.14100627203223,0.0
REC00269,2021-07-03,Western,Mbarara,Woodland,1632.88,6.21,1745.9,674.0,11,No,Low,0.003803096369604625,0.0,0.41276762530008326,0.0
REC00270,2022-09-14,Central,Mukono,Montane Forest,9680.71,678.59,1848.6,512.0,20,Yes,High,0.07009713130545178,1.0,0.052888682751575045,20.0
REC00271,2023-10-22,Western,Kabale,Mangrove,5578.04,414.38,1765.9,445.0,23,Yes,High,0.0742877426479552,1.0,0.0797771260155897,23.0
REC00272,2021-03-22,Western,Kabale,Mangrove,8893.17,452.45,1235.9,158.0,25,Yes,High,0.050876121787843925,1.0,0.017766443236776088,25.0
REC00273,2023-03-30,Western,Kabale,Plantation,4924.39,216.42,2478.3,505.0,10,Yes,Medium,0.04394859058685441,1.0,0.10255077278607096,10.0
REC00274,2022-04-27,Central,Wakiso,Dry Forest,8669.85,664.21,1353.1,642.0,8,No,High,0.07661147540038178,0.0,0.07404972404366857,0.0
REC00275,2024-04-02,Eastern,Mbale,Plantation,5259.55,234.79,782.1,812.0,0,No,Medium,0.04464070120067306,0.0,0.15438583148748466,0.0
REC00276,2021-04-03,Central,Wakiso,Dry Forest,3151.77,222.55,1967.2,591.0,16,Yes,High,0.07061111692794843,1.0,0.18751368278776687,16.0
REC00277,2022-06-28,Eastern,Mbale,Plantation,1123.73,4.17,891.2,368.0,0,Yes,Low,0.0037108558105594758,1.0,0.32748080054817436,0.0
REC00278,2022-10-01,Western,Kabale,Tropical Rainforest,495.39,31.21,1154.4,456.0,23,Yes,High,0.06300086800298754,1.0,0.9204868891176649,23.0
REC00279,2024-04-25,Western,Kabale,Woodland,3572.07,10.27,1380.8,831.0,13,No,Low,0.0028750836349791574,0.0,0.23263821817601557,0.0
REC00280,2024-05-05,Western,Kabale,Plantation,2164.33,16.54,1866.4,566.0,13,Yes,High,0.007642087851667721,1.0,0.2615128007281699,13.0
REC00281,2022-08-07,Western,Kabale,Tropical Rainforest,1588.84,74.82,2227.7,418.0,0,No,Low,0.047090959442108705,0.0,0.2630850180005539,0.0
REC00282,2023-03-06,Western,Kabale,Dry Forest,3574.15,52.41,782.3,895.0,16,No,Low,0.014663626316746638,0.0,0.25040918819859265,0.0
REC00283,2024-08-02,Northern,Gulu,Tropical Rainforest,1707.19,97.66,2284.3,179.0,5,Yes,Low,0.05720511483783293,1.0,0.10485066102777078,5.0
REC00284,2024-03-10,Northern,Gulu,Tropical Rainforest,8182.46,350.89,2362.4,460.0,1,Yes,High,0.042883191607413905,1.0,0.05621781224717261,1.0
REC00285,2023-10-05,Western,Mbarara,Plantation,3446.57,171.24,771.7,589.0,25,Yes,High,0.04968417876323417,1.0,0.17089454152969474,25.0
REC00286,2023-04-08,Western,Mbarara,Plantation,6497.25,26.92,1611.1,432.0,16,Yes,High,0.004143291392512217,1.0,0.06648966870599099,16.0
REC00287,2024-11-20,Central,Wakiso,Dry Forest,3180.68,34.91,1642.5,271.0,11,Yes,High,0.010975640429090635,1.0,0.08520190651055749,11.0
REC00288,2022-11-11,Northern,Gulu,Tropical Rainforest,677.21,15.18,2354.5,587.0,0,No,Low,0.02241549888513164,0.0,0.8667916894316385,0.0
REC00289,2023-05-26,Northern,Gulu,Tropical Rainforest,9691.94,390.09,2099.6,310.0,10,Yes,High,0.04024890785539324,1.0,0.03198534039624678,10.0
REC00290,2021-07-15,Eastern,Mbale,Tropical Rainforest,312.73,18.34,1290.6,731.0,2,Yes,Low,0.058644837399673834,1.0,2.337479615003357,2.0
REC00291,2023-12-09,Central,Mukono,Woodland,1146.31,87.28,847.0,325.0,0,No,Low,0.07613996213938638,0.0,0.2835184199736546,0.0
REC00292,2022-01-03,Eastern,Mbale,Dry Forest,878.29,27.9,2249.9,825.0,1,Yes,Low,0.03176627309886256,1.0,0.9393252798050759,1.0
REC00293,2024-10-25,Western,Mbarara,Woodland,3092.29,207.35,830.0,372.0,21,Yes,High,0.06705386622858787,1.0,0.12029919574166718,21.0
REC00294,2022-10-09,Central,Mukono,Mangrove,4381.86,198.33,2092.7,238.0,4,No,Medium,0.04526160123783052,0.0,0.054314834339755265,0.0
REC00295,2024-06-29,Northern,Gulu,Woodland,9691.06,195.17,1529.4,539.0,10,No,Medium,0.020139179821402405,0.0,0.055618270859947215,0.0
REC00296,2024-05-02,Western,Kabale,Plantation,2510.83,132.13,1500.8,844.0,18,Yes,High,0.05262403269038525,1.0,0.33614382495031525,18.0
REC00297,2022-06-11,Western,Mbarara,Mangrove,6282.71,277.91,1923.6,660.0,13,No,Medium,0.04423409643290873,0.0,0.10505020922500004,0.0
REC00298,2022-07-01,Eastern,Mbale,Plantation,6093.95,253.33,1951.1,431.0,14,Yes,High,0.04157073819115681,1.0,0.07072588386842689,14.0
REC00299,2022-06-12,Western,Kabale,Plantation,4209.37,233.17,2437.0,329.0,7,No,Medium,0.05539308732660707,0.0,0.07815896440559988,0.0
REC00300,2023-05-01,Western,Kabale,Mangrove,1849.01,12.8,1655.7,610.0,24,Yes,High,0.0069226234579585835,1.0,0.32990627416833873,24.0
REC00301,2023-09-04,Western,Mbarara,Mangrove,4119.31,44.56,2326.3,289.0,12,Yes,High,0.010817345623417513,1.0,0.07015738072638378,12.0
REC00302,2024-08-13,Northern,Gulu,Mangrove,6621.91,77.56,853.2,151.0,11,No,Low,0.011712632760034493,0.0,0.02280308853487891,0.0
REC00303,2021-02-26,Central,Mukono,Mangrove,6721.01,496.93,2335.8,585.0,2,No,High,0.07393680414104428,0.0,0.08704048945024631,0.0
REC00304,2024-04-17,Eastern,Mbale,Plantation,7919.89,12.33,2147.0,545.0,4,Yes,Low,0.0015568398045932455,1.0,0.06881408706434054,4.0
REC00305,2022-03-16,Western,Kabale,Dry Forest,9125.64,574.39,790.4,425.0,12,No,High,0.0629424347223866,0.0,0.04657207604069413,0.0
REC00306,2024-12-30,Western,Kabale,Mangrove,9495.19,152.17,2331.3,485.0,15,Yes,High,0.016026008958219897,1.0,0.05107849342667182,15.0
REC00307,2023-09-30,Central,Wakiso,Dry Forest,2350.9,35.43,1972.1,114.0,20,Yes,High,0.015070823939767749,1.0,0.04849206686800799,20.0
REC00308,2021-01-14,Western,Kabale,Mangrove,2013.43,119.03,893.6,301.0,3,Yes,Medium,0.05911802247905316,1.0,0.14949613346379065,3.0
REC00309,2021-09-08,Western,Mbarara,Tropical Rainforest,6030.91,458.86,1946.1,515.0,11,No,High,0.07608470363510648,0.0,0.08539341492411594,0.0
REC00310,2023-05-23,Western,Kabale,Tropical Rainforest,2284.47,0.1,798.5,193.0,19,Yes,High,4.377382937836785e-05,1.0,0.08448349070024995,19.0
REC00311,2024-12-29,Western,Mbarara,Mangrove,3296.73,90.74,1820.1,438.0,7,No,Low,0.02752424372029253,0.0,0.1328589238427169,0.0
REC00312,2022-04-26,Western,Mbarara,Dry Forest,6980.03,14.89,843.1,396.0,11,Yes,High,0.002133228653745041,1.0,0.05673328051598632,11.0
REC00313,2021-07-07,Eastern,Mbale,Tropical Rainforest,9576.77,502.52,1848.3,635.0,13,No,High,0.05247280659345478,0.0,0.0663062807188645,0.0
REC00314,2021-12-16,Western,Mbarara,Tropical Rainforest,3761.36,129.25,1770.9,851.0,5,Yes,Medium,0.034362570984962884,1.0,0.22624795286811153,5.0
REC00315,2022-09-10,Western,Kabale,Tropical Rainforest,9219.09,612.38,1629.7,405.0,14,No,High,0.0664252111650933,0.0,0.043930583170356294,0.0
REC00316,2024-06-26,Eastern,Mbale,Woodland,7610.94,66.08,1522.9,688.0,9,Yes,Low,0.008682238987562641,1.0,0.09039619284871514,9.0
REC00317,2023-08-16,Central,Wakiso,Mangrove,9768.04,720.91,1028.1,619.0,11,Yes,High,0.07380293282992288,1.0,0.06336992887007015,11.0
REC00318,2021-05-20,Central,Wakiso,Tropical Rainforest,6963.61,203.54,1073.2,280.0,6,Yes,Medium,0.02922909238168134,1.0,0.04020902951199163,6.0
REC00319,2024-08-15,Central,Mukono,Woodland,8408.04,258.94,1630.2,734.0,6,Yes,Medium,0.030796713621723964,1.0,0.08729739630163509,6.0
REC00320,2024-12-28,Central,Mukono,Montane Forest,9573.43,318.47,956.9,116.0,22,Yes,High,0.03326602899901081,1.0,0.012116869293450728,22.0
REC00321,2022-01-29,Eastern,Mbale,Mangrove,6509.82,368.87,1114.0,269.0,1,Yes,High,0.056663625107913895,1.0,0.04132218709580296,1.0
REC00322,2022-10-06,Central,Mukono,Woodland,6195.86,116.24,1432.0,565.0,5,No,Medium,0.018760914546164697,0.0,0.0911899235941419,0.0
REC00323,2023-06-20,Northern,Gulu,Plantation,5941.36,411.62,1683.8,597.0,6,Yes,High,0.06928043410936217,1.0,0.10048204451506053,6.0
REC00324,2023-01-13,Western,Mbarara,Tropical Rainforest,2160.46,62.25,809.4,467.0,6,Yes,Low,0.02881330827694102,1.0,0.21615767012580653,6.0
REC00325,2021-02-14,Eastern,Mbale,Woodland,1899.54,103.31,734.2,808.0,14,Yes,High,0.05438685155353402,1.0,0.425366141276309,14.0
REC00326,2023-09-20,Central,Mukono,Plantation,5367.54,341.29,2271.6,200.0,14,No,High,0.06358406271774407,0.0,0.0372610171512462,0.0
REC00327,2021-01-11,Eastern,Mbale,Tropical Rainforest,6140.26,211.19,1026.5,245.0,22,Yes,High,0.03439430903577373,1.0,0.03990059052873982,22.0
REC00328,2021-11-06,Eastern,Mbale,Dry Forest,5632.05,183.15,2167.4,617.0,9,No,Medium,0.03251924254933816,0.0,0.10955158423664563,0.0
REC00329,2022-01-09,Eastern,Mbale,Montane Forest,7118.02,37.32,2056.3,153.0,4,Yes,Low,0.005243031067628357,1.0,0.02149474151519664,4.0
REC00330,2022-11-04,Central,Mukono,Mangrove,8625.82,431.08,1568.0,433.0,16,Yes,High,0.04997553855749366,1.0,0.050198126091200605,16.0
REC00331,2024-05-21,Central,Mukono,Mangrove,8584.52,420.49,1200.7,346.0,16,No,High,0.04898235428422323,0.0,0.040305107332733806,0.0
REC00332,2024-02-27,Northern,Gulu,Mangrove,7259.34,564.05,1780.3,433.0,25,Yes,High,0.07769990109293681,1.0,0.05964729575966961,25.0
REC00333,2023-12-11,Western,Mbarara,Montane Forest,6506.29,284.87,2461.6,419.0,13,Yes,High,0.04378378461458066,1.0,0.06439921983188576,13.0
REC00334,2021-08-08,Eastern,Mbale,Tropical Rainforest,7936.66,137.3,2378.6,434.0,4,No,Medium,0.017299468542182735,0.0,0.05468295227463442,0.0
REC00335,2024-02-04,Western,Mbarara,Plantation,258.37,20.55,1025.7,284.0,24,Yes,High,0.0795370979602895,1.0,1.0991988233928087,24.0
REC00336,2021-11-03,Central,Wakiso,Woodland,9877.9,23.19,2191.4,288.0,3,No,Low,0.0023476649895220647,0.0,0.029155994695228744,0.0
